순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
807,씨 없는 남편 : 대신 낳아주세요,2023-02-27,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",토미죠 타로,
807,씨받는 며느리 : 넣어주세요,2023-03-30,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
807,아내가 음탕하게 빛날 때,2023-01-19,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),카와이 조지,
807,아내를 빌려드립니다,2023-03-09,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,영화사 산들바람,영화사 산들바람,청소년관람불가,"성인물(에로),드라마",이시영,
807,아내의 섹스영상을 찾았다,2023-01-06,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
807,아버님을 세운 며느라기 무삭제판,2023-02-14,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,에스팀,청소년관람불가,"성인물(에로),멜로/로맨스",아사기리 키요시,
807,아버님이 맛본 며느리 무삭제판,2023-02-14,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,에스팀,청소년관람불가,"성인물(에로),멜로/로맨스",류타,
807,아줌마가 다 해줄게,2023-01-12,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),,
807,아직도 부인은 섹스를 배운다,2023-01-19,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),,
807,알고 보니 꽃뱀 골프강사,2023-01-20,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)픽쳐레스크,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",김태훈,
807,알카라스의 여름,2022-11-03,"8,000",0.0%,"48,015,493",1,"5,361",1,1,스페인,스페인,,(주)영화사 진진,12세이상관람가,드라마,카를라 시몬,"조르디 푸홀 돌체트,안나 오틴,세니아 로제트,알베르트 보쉬,아이네트 주누"
807,야한 며느리:꼴리는 핫바디,2023-02-17,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,
807,어린 자매의 맛,2023-03-08,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,영화사 레드카펫,주식회사 루믹스미디어,청소년관람불가,성인물(에로),정하윤,
807,엄마의 손맛 무삭제판,2023-01-25,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",모소조쿠,야마모토 미와코
807,엄마친구 8 무삭제,2023-02-13,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",유해종,
807,여교사 : 나의 몽정시대,2023-01-11,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),한만규,
807,여대생 루루의 대물탐구,2023-02-17,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",버드맨 텟페이,
807,여동생의 성감대,2023-02-15,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,주식회사 바나나픽쳐스,주식회사 바나나픽쳐스,청소년관람불가,"성인물(에로),드라마",성운아,
807,여자 배달부 무삭제,2023-03-13,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),최경찬,
807,여친의 조력자,2023-03-23,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,이야픽쳐스,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",윤수현,
807,옆집엄마 맛있더라,2023-03-03,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,성인물(에로),모소조쿠,안노 유미
807,옆집엄마가 알려준 그 맛,2023-03-03,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,성인물(에로),모소조쿠,
807,옆집여자:죽이는 엉덩이,2023-02-03,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,성인물(에로),이시다 마모루,
807,옛남친 유혹에 분수터진 유부녀,2023-01-26,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),,코바야카와 레이코
807,오후 3시의 내 여자,2023-01-26,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),,
807,욕정의 재택근무,2023-01-11,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,에스팀,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
807,욕정터진 새엄마:마지막 한 방울까지,2023-02-06,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,성인물(에로),츠지 코지,쇼우다 치사토
807,위아래 즐겨주는 육덕 꿀덩이,2023-03-11,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",히무 롯쿠,
807,유부남 VS 유부녀,2023-03-01,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,영화사 레드카펫,주식회사 루믹스미디어,청소년관람불가,성인물(에로),한지연,
807,유부녀 협박 : 남편에게 말할거야,2023-03-04,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영화사 사계절,청소년관람불가,성인물(에로),,
807,육감바디 며느리 미야비,2023-01-13,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
807,"육덕장모:딸,미안해",2023-03-17,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",츠지 코지,
807,육체점술:이 집 참 잘하네,2023-01-20,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
807,음란한 사과,2023-01-31,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,하마사키 마오
807,음탕한 처형의 젖은 속살,2023-02-08,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),,
807,의상실 미스김,2023-02-17,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,영화사 산들바람,영화사 산들바람,청소년관람불가,"성인물(에로),멜로/로맨스",선우용,
807,이모에게 저지른 날 무삭제판,2023-01-25,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",모소조쿠,사쿠라이 아유
807,이모의 가랑이는 육즙기 무삭제판,2023-03-03,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",모소조쿠,
807,입부터 가랑이까지 무삭제판,2023-01-31,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",모소조쿠,
807,자매의젖은성감대,2023-01-13,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,성인물(에로),김레이,
807,자지러진 육덕 며느리,2023-03-28,"1,000",0.0%,"1,000",1,1,1,1,일본,일본,,주식회사 미콘,청소년관람불가,성인물(에로),카리노나 마이,
807,잘 벌리는 옆집여자,2023-03-10,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,
807,젊은 새엄마 여관에서 다 받아준 날,2023-03-11,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",츠지 코지,
807,정사 : 울부짖는 친구아내,2023-03-11,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영화사 사계절,청소년관람불가,성인물(에로),,
807,젖어버린 유부녀:영계가 좋아,2023-02-01,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사노 B사쿠,
807,젖어오는 미망인,2023-02-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),,
807,젖은 새엄마 매일 촉촉하게 준비완료,2023-03-10,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,
807,젖은 속옷 내린 유부녀,2023-02-14,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,에스팀,청소년관람불가,"성인물(에로),멜로/로맨스",,시노다 유우
807,젖은 여사친 속궁합이 궁금해,2023-03-12,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",히무 롯쿠,
807,젖은 피부가 흔들리는 욕실,2023-02-09,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),,
807,"제니, 주노",2005-02-18,"1,000",0.0%,"1,283,848,500",1,"216,517",1,1,한국,한국,(주)컬처캡미디어,쇼이스트(주),15세관람가,드라마,김호준,"김혜성,박민지,김유나,김지연,이민아,강남길,박영미,박철수,안정현,한승규,권유진,김기수,김인화,이효휘,박범규,최순식,정소림,김창선,서민정,이정숙,정지안"
807,제수씨는 매일 흥분해,2023-03-12,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
807,제수씨의 사정 : 욕구 터졌어,2023-01-25,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",버드맨 텟페이,
807,제수씨의 활짝 벌린 가랑이,2023-02-08,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),,토모다 마키
807,지아의황홀한섹스-무삭제,2023-01-18,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,성인물(에로),김레이,
807,지퍼스 크리퍼스: 리본,2023-02-22,"6,000",0.0%,"6,000",1,1,1,1,영국,영국,,(주)누리픽쳐스,15세이상관람가,"공포(호러),스릴러,미스터리",티모 부오렌솔라,피터 브룩
807,직설적인 과외누나,2023-03-24,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"성인물(에로),멜로/로맨스",이가온,
807,질펀한 마사지 : 남편 없어요,2023-01-25,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",히데키,
807,질펀한 마사지:대담한 손스킬,2023-01-07,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,
807,처음 젖은 가랑이,2023-01-31,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,
807,최면술사 : 몸이 뜨거워요,2023-02-27,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
807,출장AS:여기도 고쳐줘요,2023-03-17,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,
807,친구에게 빼앗긴 내 애인,2023-03-15,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,주식회사 바나나픽쳐스,주식회사 바나나픽쳐스,청소년관람불가,"성인물(에로),드라마",성운아,
807,친절한 제수씨,2023-03-23,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,
807,카페여사장의배달섹스,2023-03-24,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,성인물(에로),천성준,
807,쾌락 찾은 며느리,2023-03-23,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",사쿠라비토,미즈타니 아오이
807,큰 물건에 잠 못 드는 밤,2023-02-10,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),드래곤 니시카와,
807,타임 패러독스,2015-01-07,"1,000",0.0%,"668,350,408",1,"85,555",1,1,호주,호주,,(유)조이앤시네마,15세이상관람가,"SF,스릴러","마이클 스피어리그,피터 스피어이그","에단 호크,노아 테일러,사라 스누크"
807,탐욕의 장모,2023-02-15,"1,000",0.0%,"1,000",1,1,1,1,일본,일본,,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",하세가와 쿠니히로,
807,터치 바이 터치,2015-04-30,"1,000",0.0%,"201,000",1,41,1,1,한국,한국,(주)인피니티엔터테인먼트,나이스플레이(주),청소년관람불가,멜로/로맨스,김호준,"하나경,구지성,김진호,손희순"
807,토스카,2020-12-01,"10,000",0.0%,"25,681,900",1,917,1,1,이탈리아,이탈리아,,일미디어,12세이상관람가,공연,,"안나 네트렙코,프란체스코 멜리"
807,퇴마록,1998-08-15,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)폴리비젼,,18세 미만인 자는 관람할 수 없는 등급,"SF,공포(호러),미스터리",박광춘,"신현준,안성기,추상미,최선미,이범수,이기영,김뢰하,오영수"
807,페로몬 풍기는 며느리 츠바키,2023-01-13,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
807,펜트하우스 쇼걸 무삭제판,2023-02-10,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,핑크하우스TV,엔트리커뮤니케이션즈,청소년관람불가,성인물(에로),에로핑,
807,폭유 카나의 3인 3섹,2023-02-18,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",버드맨 텟페이,
807,하타노 유이의 대물 수집,2023-03-10,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",이시다 마모루,
807,하타노 유이의 섹스타임,2023-02-18,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",이시다 마모루,
807,해적 디스코왕 되다,2002-06-05,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,기획시대(주),A라인,15세관람가,"드라마,코미디",김동원,"서자영,양동근,이정진,김선화,김지훈,임창정,오달수,배성은,유영호,안석환,김인문,정은표,김기천,오창경"
807,허락한 며느리:단단한게 필요해,2023-02-06,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,성인물(에로),사쿠라비토,
807,헌신하는 새엄마,2023-01-07,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",카토 스케로쿠,
807,형수는 밤손님,,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,
807,형수님의 욕정치료,2023-03-23,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,성인물(에로),사쿠라비토,
807,형수의 능숙한 몸짓,2023-03-23,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",사쿠라비토,
807,혼자 사는 여자들,2023-01-19,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,폭풍의 눈,주식회사 플릭스코,청소년관람불가,"성인물(에로),드라마",한동연,
807,홍콩 가자!남자를 너무 잘 알아,2023-03-12,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
807,활짝 벌린 이모님 무삭제판,2023-01-25,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",모소조쿠,오츠키 히비키
